name,place_id,address,suburb,postcode,state,lat,lng,phone,website,google_maps_url,rating,user_ratings_total,price_level,opening_hours,types,opening_year,opening_month,first_review_date,independent_flag,pos_hint,notes
The Olive Tree Café,ChIJw1HEFE_PsGoRdvFIdFOgkGE,"89A Dew St, Thebarton SA 5031, Australia",Thebarton,5031,SA,-34.9140057,138.5723142,(08) 8443 4560,http://www.instagram.com/the.olivetreecafe/,https://www.google.com/maps/place/?q=place_id:ChIJw1HEFE_PsGoRdvFIdFOgkGE,4.7,142.0,2.0,Monday: 7:30 AM – 3:00 PM | Tuesday: 7:30 AM – 3:00 PM | Wednesday: 7:30 AM – 3:00 PM | Thursday: 7:30 AM – 3:00 PM | Friday: 7:30 AM – 3:00 PM | Saturday: Closed | Sunday: Closed,"cafe, establishment, food, point_of_interest, restaurant, store",2024.0,8.0,2024-08-14 03:03:12,Unknown,Unknown,
Long Shot Cafe - Modbury,ChIJbwMjzie1sGoRD8GMXwvZhI0,"Long Shot Café, Modbury Hospital, 41-69 Smart Rd, Modbury SA 5092, Australia",Modbury,5092,SA,-34.8339153,138.690753,(08) 8161 2468,https://whsmith.com.au/brands/long-shot/,https://www.google.com/maps/place/?q=place_id:ChIJbwMjzie1sGoRD8GMXwvZhI0,3.0,22.0,,Monday: 7:30 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:30 AM – 6:00 PM | Thursday: 7:30 AM – 6:00 PM | Friday: 7:30 AM – 6:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM,"cafe, establishment, food, point_of_interest",2023.0,5.0,2023-05-01 10:14:28,Unknown,Unknown,
SALSA espresso bar,ChIJy0hwDEfFsGoROCI3-uptWD8,"326 Findon Rd, Kidman Park SA 5025, Australia",Kidman Park,5025,SA,-34.9084381,138.5329428,,https://www.facebook.com/salsaespresso/,https://www.google.com/maps/place/?q=place_id:ChIJy0hwDEfFsGoROCI3-uptWD8,4.9,18.0,,Monday: 6:00 AM – 2:00 PM | Tuesday: 6:00 AM – 2:00 PM | Wednesday: 6:00 AM – 2:00 PM | Thursday: 6:00 AM – 2:00 PM | Friday: 6:00 AM – 2:00 PM | Saturday: 7:00 AM – 12:00 PM | Sunday: Closed,"cafe, establishment, food, point_of_interest, store",2022.0,7.0,2022-07-22 04:04:34,Unknown,Unknown,
Joy of Flora Cafe (JOF Cafe),ChIJq2K37FbHsGoR5941pQJYStQ,"8/16 Rosetta St, West Croydon SA 5008, Australia",West Croydon,5008,SA,-34.8923313,138.5559486,0411 294 330,https://www.jofcafe.com.au/,https://www.google.com/maps/place/?q=place_id:ChIJq2K37FbHsGoR5941pQJYStQ,4.9,308.0,2.0,Monday: Closed | Tuesday: 7:00 AM – 3:00 PM | Wednesday: 7:00 AM – 3:00 PM | Thursday: 7:00 AM – 3:00 PM | Friday: 7:00 AM – 3:00 PM | Saturday: 7:00 AM – 3:00 PM | Sunday: 7:00 AM – 3:00 PM,"cafe, establishment, food, point_of_interest, restaurant, store",2025.0,9.0,2025-09-04 08:15:12,Unknown,Unknown,
Cosy Coffee Co.,ChIJx2DbfADHsGoRFO4C4t59FSk,"86/88 Findon Rd, Woodville West SA 5011, Australia",Woodville West,5011,SA,-34.8859061,138.5309873,0466 884 278,,https://www.google.com/maps/place/?q=place_id:ChIJx2DbfADHsGoRFO4C4t59FSk,4.8,19.0,,Monday: Closed | Tuesday: 7:30 AM – 2:00 PM | Wednesday: 7:30 AM – 2:00 PM | Thursday: 7:30 AM – 2:00 PM | Friday: 7:30 AM – 2:00 PM | Saturday: 8:00 AM – 2:00 PM | Sunday: 8:00 AM – 2:00 PM,"cafe, establishment, food, point_of_interest",2025.0,9.0,2025-09-17 10:08:18,Unknown,Unknown,
The Local Canteen,ChIJATupwm_FsGoRNlSXSjwHNho,"32 Main St, Henley Beach SA 5022, Australia",Henley Beach,5022,SA,-34.9193526,138.4953762,,http://www.thelocalcanteen.com.au/,https://www.google.com/maps/place/?q=place_id:ChIJATupwm_FsGoRNlSXSjwHNho,4.3,81.0,,Monday: 7:00 AM – 2:30 PM | Tuesday: 7:00 AM – 2:30 PM | Wednesday: 7:00 AM – 2:30 PM | Thursday: 7:00 AM – 2:30 PM | Friday: 7:00 AM – 2:30 PM | Saturday: 7:00 AM – 2:30 PM | Sunday: 7:00 AM – 2:30 PM,"cafe, establishment, food, point_of_interest, store",2025.0,6.0,2025-06-15 04:32:02,Unknown,Unknown,
Froth and Fodder,ChIJ0TeEUIvPsGoR4qh8-4aWlLI,"Unit 1/41 Mortimer St, Kurralta Park SA 5037, Australia",Kurralta Park,5037,SA,-34.9566087,138.5633002,(08) 7333 3313,https://www.facebook.com/frothfodder/,https://www.google.com/maps/place/?q=place_id:ChIJ0TeEUIvPsGoR4qh8-4aWlLI,4.4,842.0,2.0,Monday: 7:30 AM – 2:30 PM | Tuesday: 7:30 AM – 2:30 PM | Wednesday: 7:30 AM – 2:30 PM | Thursday: 7:30 AM – 2:30 PM | Friday: 7:30 AM – 2:30 PM | Saturday: 7:30 AM – 2:30 PM | Sunday: 7:30 AM – 2:30 PM,"cafe, establishment, food, point_of_interest, restaurant, store",2025.0,9.0,2025-09-25 04:06:40,Unknown,Unknown,
SOHO Coffee Roasters,ChIJG1UKbXXFsGoRjp3Iw7st5A4,"3G6Q+C5, Adelaide Airport SA 5950, Australia",Adelaide Airport,5950,SA,-34.9388948,138.5379071,,,https://www.google.com/maps/place/?q=place_id:ChIJG1UKbXXFsGoRjp3Iw7st5A4,3.1,69.0,,,"cafe, establishment, food, point_of_interest, store",2024.0,1.0,2024-01-30 06:27:25,Unknown,Unknown,
St Peters Bakehouse & Coffee Shop,ChIJ7Qg2jq-0sGoRROXX25Osvqs,"1149 North East Road, Ridgehaven SA 5097, Australia",Ridgehaven,5097,SA,-34.8234866,138.7100168,(08) 8263 6217,http://www.stpetersbakehouse.com.au/,https://www.google.com/maps/place/?q=place_id:ChIJ7Qg2jq-0sGoRROXX25Osvqs,4.2,859.0,2.0,Monday: 6:30 AM – 5:00 PM | Tuesday: 6:30 AM – 5:00 PM | Wednesday: 6:30 AM – 5:00 PM | Thursday: 6:30 AM – 5:00 PM | Friday: 6:30 AM – 5:00 PM | Saturday: 6:30 AM – 4:00 PM | Sunday: 8:00 AM – 4:00 PM,"bakery, cafe, establishment, food, point_of_interest, restaurant, store",2023.0,5.0,2023-05-02 12:58:12,Unknown,Unknown,
Boulevard Cafe,ChIJL-TV-xrEsGoRA76uywBvDhw,"111 W Lakes Blvd, West Lakes SA 5021, Australia",West Lakes,5021,SA,-34.8794155,138.4914215,(08) 8356 4422,https://www.westfield.com.au/westlakes/store/5DH3AKGw0gYSg0owWUCgoC/boulevard-cafe,https://www.google.com/maps/place/?q=place_id:ChIJL-TV-xrEsGoRA76uywBvDhw,3.5,134.0,,Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: 7:00 AM – 4:00 PM | Sunday: 7:00 AM – 4:00 PM,"cafe, establishment, food, point_of_interest, restaurant, store",2022.0,7.0,2022-07-29 23:04:39,Unknown,Unknown,
coffee + crumbs.,ChIJD7rev9qzsGoRKzYzfDbADFc,"2 Sunnybrook Dr, Wynn Vale SA 5127, Australia",Wynn Vale,5127,SA,-34.7996714,138.6865339,,,https://www.google.com/maps/place/?q=place_id:ChIJD7rev9qzsGoRKzYzfDbADFc,5.0,7.0,,Monday: Closed | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: 8:00 AM – 2:00 PM | Sunday: 8:00 AM – 2:00 PM,"cafe, establishment, food, point_of_interest",2026.0,3.0,2026-03-04 00:15:42,Unknown,Unknown,
480 Specialist Cafe,ChIJwXpIQY21sGoR9KJMiSJlic8,"480 North East Road, Windsor Gardens SA 5087, Australia",Windsor Gardens,5087,SA,-34.862492,138.6496105,0403 201 695,,https://www.google.com/maps/place/?q=place_id:ChIJwXpIQY21sGoR9KJMiSJlic8,4.7,13.0,,Monday: 8:00 AM – 4:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 4:00 PM | Thursday: 8:00 AM – 4:00 PM | Friday: 8:00 AM – 3:00 PM | Saturday: Closed | Sunday: Closed,"cafe, establishment, food, point_of_interest, store",2022.0,3.0,2022-03-19 01:47:55,Unknown,Unknown,
Fig Tree Cafè,ChIJwS4SDGDJsGoRBsU9Bh4038k,"1 Plane Tree Dr, Adelaide SA 5000, Australia",Adelaide,5000,SA,-34.9138472,138.6061274,,,https://www.google.com/maps/place/?q=place_id:ChIJwS4SDGDJsGoRBsU9Bh4038k,3.2,33.0,,Monday: 9:30 AM – 5:00 PM | Tuesday: 9:30 AM – 5:00 PM | Wednesday: 9:30 AM – 5:00 PM | Thursday: 9:30 AM – 5:00 PM | Friday: 9:30 AM – 5:00 PM | Saturday: 9:30 AM – 5:00 PM | Sunday: 9:30 AM – 5:00 PM,"cafe, establishment, food, point_of_interest, store",2025.0,2.0,2025-02-02 01:46:03,Unknown,Unknown,
Think Coffee,ChIJ74_7mdK1sGoRVLe9xv8WTKc,"Corner of Walkleys and, Montague Rd, Ingle Farm SA 5098, Australia",Ingle Farm,5098,SA,-34.8288832,138.6482874,(08) 8264 6080,,https://www.google.com/maps/place/?q=place_id:ChIJ74_7mdK1sGoRVLe9xv8WTKc,4.7,15.0,,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 10:00 AM – 3:00 PM,"cafe, establishment, food, point_of_interest",2024.0,4.0,2024-04-01 11:40:58,Unknown,Unknown,
The Coffee Club,ChIJaSxuKCnPsGoRBo_OrEmO4FY,"96 North Terrace, Adelaide SA 5000, Australia",Adelaide,5000,SA,-34.9220227,138.594383,(08) 8216 4901,https://www.coffeeclub.com.au/stores/oaks-embassy-adelaide/?utm_content=The%20Coffee%20Club%20Caf%C3%A9%20-%20Oaks%20Embassy%20Adelaide%20-%20Adelaide&utm_campaign=Google%20My%20Business&utm_medium=organic&utm_source=google&utm_term=plcid_5369376309299428931,https://www.google.com/maps/place/?q=place_id:ChIJaSxuKCnPsGoRBo_OrEmO4FY,3.8,313.0,2.0,Monday: 6:30 AM – 2:00 PM | Tuesday: 6:30 AM – 2:00 PM | Wednesday: 6:30 AM – 8:00 PM | Thursday: 6:30 AM – 8:00 PM | Friday: 6:30 AM – 8:00 PM | Saturday: 6:30 AM – 2:00 PM | Sunday: 6:30 AM – 2:00 PM,"cafe, establishment, food, point_of_interest, restaurant, store",2024.0,2.0,2024-02-22 00:06:22,Unknown,Unknown,
Veneziano Coffee,ChIJNxj7oSTJsGoRDAikhSWQuMA,"111 Melbourne St, North Adelaide SA 5006, Australia",North Adelaide,5006,SA,-34.9070251,138.607546,(08) 8267 1273,https://venezianocoffee.com.au/pages/north-adelaide,https://www.google.com/maps/place/?q=place_id:ChIJNxj7oSTJsGoRDAikhSWQuMA,4.6,144.0,,Monday: 7:30 AM – 3:00 PM | Tuesday: 7:30 AM – 3:00 PM | Wednesday: 7:30 AM – 3:00 PM | Thursday: 7:30 AM – 3:00 PM | Friday: 7:30 AM – 3:00 PM | Saturday: 8:00 AM – 1:00 PM | Sunday: Closed,"cafe, establishment, food, point_of_interest, store",2023.0,7.0,2023-07-21 02:59:54,Unknown,Unknown,
Vicki's Corner Cafe,ChIJFc_-Y0a1sGoRZCh3jkYf9U8,"97-105 Smart Rd, Modbury SA 5092, Australia",Modbury,5092,SA,-34.8334515,138.6944955,0430 473 405,,https://www.google.com/maps/place/?q=place_id:ChIJFc_-Y0a1sGoRZCh3jkYf9U8,5.0,6.0,,Monday: 9:00 AM – 3:00 PM | Tuesday: 9:00 AM – 3:00 PM | Wednesday: 9:00 AM – 3:00 PM | Thursday: 9:00 AM – 3:00 PM | Friday: 9:00 AM – 3:00 PM | Saturday: Closed | Sunday: Closed,"cafe, establishment, food, point_of_interest",2023.0,11.0,2023-11-26 08:38:36,Unknown,Unknown,
Utzi Cafe,ChIJQQ3FXAC1sGoRCwXcyca8hAA,"976 North East Road, Modbury SA 5092, Australia",Modbury,5092,SA,-34.8307847,138.6922377,,,https://www.google.com/maps/place/?q=place_id:ChIJQQ3FXAC1sGoRCwXcyca8hAA,4.0,68.0,,Monday: 8:00 AM – 4:30 PM | Tuesday: 8:00 AM – 4:30 PM | Wednesday: 8:00 AM – 4:30 PM | Thursday: 8:00 AM – 5:30 PM | Friday: 8:00 AM – 4:30 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM,"cafe, establishment, food, point_of_interest",2025.0,9.0,2025-09-10 02:46:08,Unknown,Unknown,
Pav’s Cafe,ChIJ4-eTJgDbsGoRMcqy8FmJO10,"4 Paringa Ave, Somerton Park SA 5044, Australia",Somerton Park,5044,SA,-34.9988734,138.5225589,0415 815 405,,https://www.google.com/maps/place/?q=place_id:ChIJ4-eTJgDbsGoRMcqy8FmJO10,5.0,27.0,,Monday: 7:00 AM – 2:00 PM | Tuesday: 7:00 AM – 2:00 PM | Wednesday: 7:00 AM – 2:00 PM | Thursday: 7:00 AM – 2:00 PM | Friday: 7:00 AM – 2:00 PM | Saturday: 7:30 AM – 1:30 PM | Sunday: 7:30 AM – 1:30 PM,"cafe, establishment, food, point_of_interest, store",2025.0,2.0,2025-02-09 02:58:13,Unknown,Unknown,
Café 55,ChIJzQ2SJdbOsGoRqfpw7KQLtvs,"55 King William St, Adelaide SA 5000, Australia",Adelaide,5000,SA,-34.923447,138.599211,(08) 8210 8855,,https://www.google.com/maps/place/?q=place_id:ChIJzQ2SJdbOsGoRqfpw7KQLtvs,4.7,7.0,,Monday: 7:00 AM – 1:00 PM | Tuesday: 7:00 AM – 1:00 PM | Wednesday: 7:00 AM – 1:00 PM | Thursday: 7:00 AM – 1:00 PM | Friday: 7:00 AM – 1:00 PM | Saturday: Closed | Sunday: Closed,"cafe, establishment, food, point_of_interest, store",2015.0,6.0,2015-06-30 04:43:38,Unknown,Unknown,
Coffee on Pinks,ChIJ1eLvr53PsGoR9o6M-E7aa3Y,"124 Halifax St, Adelaide SA 5000, Australia",Adelaide,5000,SA,-34.9324461,138.6048035,,http://www.facebook.com/coffeeonpinks,https://www.google.com/maps/place/?q=place_id:ChIJ1eLvr53PsGoR9o6M-E7aa3Y,4.6,38.0,,Monday: 7:00 AM – 2:00 PM | Tuesday: 7:00 AM – 2:00 PM | Wednesday: 7:00 AM – 2:00 PM | Thursday: 7:00 AM – 2:00 PM | Friday: 7:00 AM – 2:00 PM | Saturday: 7:00 AM – 12:00 PM | Sunday: Closed,"cafe, establishment, food, point_of_interest, restaurant, store",2025.0,3.0,2025-03-04 12:09:55,Unknown,Unknown,
Vibe Cafe,ChIJmyQIcW3HsGoRlCYooibCQc0,"AU South Australia Kilkenny, 460-470 Torrens Rd, Kilkenny SA 5009, Australia",Kilkenny,5009,SA,-34.8735525,138.5496565,(08) 8246 0217,,https://www.google.com/maps/place/?q=place_id:ChIJmyQIcW3HsGoRlCYooibCQc0,4.2,176.0,2.0,Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 7:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM,"cafe, establishment, food, point_of_interest",2024.0,9.0,2024-09-03 13:09:19,Unknown,Unknown,
The Broadway Kiosk,ChIJRY3_wgfbsGoRogWHpPEkECw,"Broadway & South Esplanade, Glenelg SA 5045, Australia",Glenelg,5045,SA,-34.9882686,138.50945,(08) 8376 8899,,https://www.google.com/maps/place/?q=place_id:ChIJRY3_wgfbsGoRogWHpPEkECw,4.2,1354.0,2.0,Monday: 6:30 AM – 4:00 PM | Tuesday: 6:30 AM – 4:00 PM | Wednesday: 6:30 AM – 4:00 PM | Thursday: 6:30 AM – 4:00 PM | Friday: 6:30 AM – 4:00 PM | Saturday: 6:30 AM – 4:00 PM | Sunday: 6:30 AM – 4:00 PM,"cafe, establishment, food, point_of_interest, restaurant, store",2024.0,11.0,2024-11-26 01:31:16,Unknown,Unknown,
Coffee & Croissant - Jin's Coffee Hutt,ChIJ0_-cvWHPsGoRXs2V0k4ktEo,"231 Hutt St, Adelaide SA 5000, Australia",Adelaide,5000,SA,-34.9334371,138.6122153,0402 358 002,,https://www.google.com/maps/place/?q=place_id:ChIJ0_-cvWHPsGoRXs2V0k4ktEo,4.6,317.0,2.0,Monday: 7:00 AM – 2:00 PM | Tuesday: 7:00 AM – 2:00 PM | Wednesday: 7:00 AM – 2:00 PM | Thursday: 7:00 AM – 2:00 PM | Friday: 7:00 AM – 2:00 PM | Saturday: 7:00 AM – 12:00 PM | Sunday: Closed,"cafe, establishment, food, point_of_interest",2023.0,5.0,2023-05-24 06:20:13,Unknown,Unknown,
High Street Café,ChIJ0RQSRWLLsGoR5W1zUTyRtdA,"4 High St, Kensington SA 5068, Australia",Kensington,5068,SA,-34.9225847,138.64183,0447 621 383,http://www.highstreetcafe.com.au/,https://www.google.com/maps/place/?q=place_id:ChIJ0RQSRWLLsGoR5W1zUTyRtdA,4.6,163.0,1.0,Monday: 8:00 AM – 3:30 PM | Tuesday: 8:00 AM – 3:30 PM | Wednesday: 8:00 AM – 3:30 PM | Thursday: 8:00 AM – 3:30 PM | Friday: 8:00 AM – 3:30 PM | Saturday: 8:00 AM – 2:30 PM | Sunday: 8:30 AM – 2:30 PM,"cafe, establishment, food, point_of_interest",2022.0,11.0,2022-11-28 05:00:12,Unknown,Unknown,
ERGO,ChIJBdvX3G7asGoRPiRriTqTTTg,"297 Diagonal Rd, Oaklands Park SA 5046, Australia",Oaklands Park,5046,SA,-35.0172683,138.5430581,(08) 8298 5558,https://www.facebook.com/ERGOcafe/,https://www.google.com/maps/place/?q=place_id:ChIJBdvX3G7asGoRPiRriTqTTTg,4.3,344.0,,Monday: 7:45 AM – 5:00 PM | Tuesday: 7:45 AM – 5:00 PM | Wednesday: 7:45 AM – 5:00 PM | Thursday: 7:45 AM – 9:00 PM | Friday: 7:45 AM – 5:00 PM | Saturday: 7:45 AM – 5:00 PM | Sunday: 8:45 AM – 5:00 PM,"cafe, establishment, food, point_of_interest, restaurant, store",2025.0,1.0,2025-01-11 23:55:21,Unknown,Unknown,
Lumi Lane,ChIJIRcPP7m3sGoRDX787QLznos,"Shop 9 163/169 Fosters Rd, Lightsview SA 5085, Australia",Lightsview,5085,SA,-34.85816440000001,138.6358657,0449 544 447,,https://www.google.com/maps/place/?q=place_id:ChIJIRcPP7m3sGoRDX787QLznos,4.2,248.0,,Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: 7:00 AM – 4:00 PM | Sunday: 8:00 AM – 4:00 PM,"bar, cafe, establishment, food, point_of_interest, restaurant",2025.0,7.0,2025-07-23 11:21:57,Unknown,Unknown,
H&A Coffee,ChIJ4zNZbxzbsGoRV1ZFDc2U-10,"1/59 Jetty Rd, Glenelg SA 5045, Australia",Glenelg,5045,SA,-34.980216,138.514581,0411 219 053,https://hacoffeehouse.com.au/,https://www.google.com/maps/place/?q=place_id:ChIJ4zNZbxzbsGoRV1ZFDc2U-10,4.5,347.0,,Monday: 7:30 AM – 5:00 PM | Tuesday: Closed | Wednesday: 7:30 AM – 5:00 PM | Thursday: 7:30 AM – 5:00 PM | Friday: 7:30 AM – 5:00 PM | Saturday: 7:30 AM – 5:00 PM | Sunday: 7:30 AM – 5:00 PM,"cafe, establishment, food, point_of_interest, restaurant, store",2024.0,12.0,2024-12-14 01:45:01,Unknown,Unknown,
Coffee Notes on Leader,ChIJe5D2cPTPsGoRAnaIfX3z_qQ,"64 Leader St, Forestville SA 5035, Australia",Forestville,5035,SA,-34.9485929,138.5836021,0450 818 912,,https://www.google.com/maps/place/?q=place_id:ChIJe5D2cPTPsGoRAnaIfX3z_qQ,4.8,139.0,1.0,Monday: 6:00 AM – 3:00 PM | Tuesday: 6:00 AM – 3:00 PM | Wednesday: 6:00 AM – 3:00 PM | Thursday: 6:00 AM – 3:00 PM | Friday: 6:00 AM – 3:00 PM | Saturday: 7:00 AM – 12:00 PM | Sunday: 7:00 AM – 12:00 PM,"cafe, establishment, food, point_of_interest",2025.0,7.0,2025-07-28 02:10:01,Unknown,Unknown,
The Coffee Nook,ChIJZeWZYxXPsGoRoxwVyh0c1xs,"121 Grenfell St, Adelaide SA 5000, Australia",Adelaide,5000,SA,-34.9244063,138.6042339,,http://onelink.to/j29vdg,https://www.google.com/maps/place/?q=place_id:ChIJZeWZYxXPsGoRoxwVyh0c1xs,4.8,57.0,,Monday: 6:30 AM – 2:00 PM | Tuesday: 6:30 AM – 2:00 PM | Wednesday: 6:30 AM – 2:00 PM | Thursday: 6:30 AM – 2:00 PM | Friday: 6:30 AM – 2:00 PM | Saturday: Closed | Sunday: Closed,"cafe, establishment, food, point_of_interest, store",2023.0,7.0,2023-07-19 22:03:20,Unknown,Unknown,
Silvana Bar & Restaurant,ChIJsa7bvCfFsGoRCziMU-5ITyE,"Harbourtown Outlet Centre, 727 Tapleys Hill Rd, Adelaide Airport SA 5950, Australia",Adelaide Airport,5950,SA,-34.9453703,138.5201881,(08) 8356 8858,http://silvanabarandrestaurant.carrd.co/,https://www.google.com/maps/place/?q=place_id:ChIJsa7bvCfFsGoRCziMU-5ITyE,4.4,508.0,2.0,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM,"cafe, establishment, food, point_of_interest, restaurant, store",2024.0,7.0,2024-07-03 10:49:54,Unknown,Unknown,
